cohort,target,budget,method,sites,site_folds,rmse_median,rmse_mean,r2_median,r2_mean,unit_spearman_median,unit_spearman_mean,block_spearman_median,block_spearman_mean,centred_rmse_median,bias_mean
all_site_folds_to_100,ahn4_entropy,100,source_offset,20,100,0.20423807196650895,0.20683018768141578,0.3167113122062789,0.2874483469028365,0.6012233790702971,0.5796142472987016,0.6650605171465249,0.5898904129829508,0.19787003795368516,0.00031239915852703415
all_site_folds_to_100,ahn4_entropy,100,source_plus_target_ridge,20,100,0.2147595185529907,0.21951003041357614,0.25989554687382005,0.1360819142106006,0.612660928354394,0.5884177949916011,0.6821940971510556,0.5975057356707905,0.1960641514352432,-0.005730639452494197
all_site_folds_to_100,ahn4_entropy,100,target_only_ridge,20,100,0.19602600040366513,0.1956705643914105,0.3962343348037288,0.36810132261786177,0.6467666382330938,0.6103927755248557,0.7163656267104542,0.6459006080488895,0.1898873100549108,-0.00300681726780272
all_site_folds_to_100,ahn4_entropy,100,target_reference_mean,20,100,0.2626905692937296,0.27092661213392205,-0.029980642291493602,-0.08687421442853081,,,,,0.25624253429080945,-0.002326205290722477
all_site_folds_to_100,ahn4_height_cv,0,source_mean,20,100,0.10367296661068964,0.10802538979937394,-0.16067236802422855,-0.4445497680483339,,,,,0.0918202155227743,-5.912577837961092e-06
all_site_folds_to_100,ahn4_height_cv,0,source_ridge,20,100,0.08784117265589195,0.09619986620481205,0.00920290861668075,-0.19766094171374643,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.002676996510830286
all_site_folds_to_100,ahn4_height_cv,2,source_offset,20,100,0.09637907934938475,0.10277994656267472,-0.0888289446625011,-0.40385281594340905,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.002114451926724375
all_site_folds_to_100,ahn4_height_cv,2,source_plus_target_ridge,20,100,0.08719984151382676,0.09582527895544336,0.01816975587160475,-0.18636766620281456,0.4812606635528375,0.4602621581427853,0.44732404692082106,0.41494833597039704,0.08257333872674474,-0.0025157722634905648
all_site_folds_to_100,ahn4_height_cv,2,target_only_ridge,20,100,0.14226938822383545,1.277247783010961,-1.253544369790108,-31996.401030699177,0.042723098837247356,0.03287833366293864,0.021666248871105548,0.0314152939837787,0.11938857642875289,-0.40122702349244294
all_site_folds_to_100,ahn4_height_cv,2,target_reference_mean,20,100,0.10713930466014501,0.11227792479475655,-0.22308491499988936,-0.6171847772476322,,,,,0.0918202155227743,-0.0007245018456628739
all_site_folds_to_100,ahn4_height_cv,5,source_offset,20,100,0.0897227471114927,0.0935437393345998,0.0199733691829851,-0.11267023072021841,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.0035786611442749578
all_site_folds_to_100,ahn4_height_cv,5,source_plus_target_ridge,20,100,0.08715831043186459,0.09567695323005566,0.020293191814211603,-0.18231479911111217,0.4812289257005189,0.46053787885867636,0.45,0.4150909078400095,0.0825629180236752,-0.002497875629311957
all_site_folds_to_100,ahn4_height_cv,5,target_only_ridge,20,100,0.09847522636454845,0.10075489663774538,-0.12601153158093076,-0.2648470078107095,0.26811880632714435,0.23174176630790191,0.24205397301349318,0.21822062142019027,0.0908803145152586,-0.002634105422094414
all_site_folds_to_100,ahn4_height_cv,5,target_reference_mean,20,100,0.1009343664424074,0.10184389703103298,-0.11189123661047096,-0.2684124320152954,,,,,0.0918202155227743,-0.003829525635068691
all_site_folds_to_100,ahn4_height_cv,10,source_offset,20,100,0.0868723851672626,0.08923216543963557,0.07900863561595739,0.0023987194372182353,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.0008898319570774112
all_site_folds_to_100,ahn4_height_cv,10,source_plus_target_ridge,20,100,0.0871120457410744,0.09544002205860927,0.0189515419650432,-0.17582592115414217,0.48139512805081763,0.4610724198201016,0.45,0.41499582099267945,0.08255821213066815,-0.002427202737004508
all_site_folds_to_100,ahn4_height_cv,10,target_only_ridge,20,100,0.09441132595031865,0.09476573950711152,-0.04864245820686105,-0.10879273774837234,0.322319346655322,0.2968274416611528,0.2870236683339349,0.28219622271746914,0.08885308420920145,-0.00023607969879404155
all_site_folds_to_100,ahn4_height_cv,10,target_reference_mean,20,100,0.09862966348087375,0.09768014693737631,-0.0619558486302248,-0.15046422019173894,,,,,0.0918202155227743,-0.0011103589226057948
all_site_folds_to_100,ahn4_height_cv,25,source_offset,20,100,0.08530933254015476,0.08731829833046799,0.11170407480046535,0.04879479887874446,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.0019976884256747915
all_site_folds_to_100,ahn4_height_cv,25,source_plus_target_ridge,20,100,0.08701342629601236,0.09478451577066895,0.020436060885138302,-0.15809960175578538,0.4821041998839769,0.4625897094716747,0.4500282326369283,0.4161347578539447,0.08254399306961885,-0.0022688342509198465
all_site_folds_to_100,ahn4_height_cv,25,target_only_ridge,20,100,0.08860514344185465,0.08884851558396513,0.06223077343177265,0.030482345287292552,0.4212776954888531,0.4103849154948502,0.41377470372259895,0.3980039381765054,0.08508897556100235,-0.0003536398654062963
all_site_folds_to_100,ahn4_height_cv,25,target_reference_mean,20,100,0.0966570549356901,0.0955340681020882,-0.0352071402575662,-0.09274205017344704,,,,,0.0918202155227743,-0.0018275373463085087
all_site_folds_to_100,ahn4_height_cv,50,source_offset,20,100,0.08478643924992366,0.08677307955322558,0.1180912006817364,0.06107345249840612,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.002854648063120503
all_site_folds_to_100,ahn4_height_cv,50,source_plus_target_ridge,20,100,0.0867800779343913,0.09383876706577467,0.02474667855499275,-0.13253712944391027,0.4831530542547954,0.46450213291017733,0.45,0.4174937683512972,0.0825217423616446,-0.0020700256840112123
all_site_folds_to_100,ahn4_height_cv,50,target_only_ridge,20,100,0.08549971562429401,0.08515381370603126,0.12514164019637625,0.10722932658286034,0.46024942140131053,0.46234603567770705,0.4736379509079641,0.45556455880673197,0.08244052095301065,-0.0010040684929616924
all_site_folds_to_100,ahn4_height_cv,50,target_reference_mean,20,100,0.09666692584570286,0.09498244725959501,-0.030060580915794402,-0.0782219568318798,,,,,0.0918202155227743,-0.002929589159910953
all_site_folds_to_100,ahn4_height_cv,100,source_offset,20,100,0.0841692182270217,0.08651568684471703,0.1211902978493663,0.066831150936077,0.47708726045668426,0.4581265215728538,0.45105297235238373,0.4140542633398917,0.0828103356041307,-0.0017317945813306083
all_site_folds_to_100,ahn4_height_cv,100,source_plus_target_ridge,20,100,0.08639454640588985,0.09233340188253167,0.04674576422151365,-0.09283130446040068,0.4844747099519239,0.46803727710456344,0.4567899491812536,0.4234251431572034,0.08242071304159725,-0.0016970976275448495
all_site_folds_to_100,ahn4_height_cv,100,target_only_ridge,20,100,0.0828960779886888,0.08283647184311592,0.16771806017190471,0.15246799686087179,0.4965844746841885,0.49574858794860815,0.5237505742500193,0.4963200641513697,0.08059192064880774,-0.0005411458170397048
all_site_folds_to_100,ahn4_height_cv,100,target_reference_mean,20,100,0.0964143648412472,0.09475849447650397,-0.026803931240393,-0.07201518436074085,,,,,0.0918202155227743,-0.0034605039548626306
all_site_folds_to_100,ahn4_height_sd_m,0,source_mean,20,100,1.4124525226209361,1.535332567962779,-0.48251489152298255,-0.9535881977506372,,,,,1.1535027173261383,3.4351461574348984e-05
all_site_folds_to_100,ahn4_height_sd_m,0,source_ridge,20,100,1.1533835050183212,1.2467035759391487,0.00882948449223855,-0.39692877185219416,0.4600568276028661,0.4524816796823088,0.5485699841109346,0.4900431668267664,1.0296764526212856,-0.05006825394445811
all_site_folds_to_100,ahn4_height_sd_m,2,source_offset,20,100,1.188911553788388,1.2632799386472686,-0.06408584132393755,-0.33634825883334224,0.4600568276028661,0.45248167968230885,0.5485699841109346,0.4900431668267664,1.0296764526212852,-0.033668179946870755
all_site_folds_to_100,ahn4_height_sd_m,2,source_plus_target_ridge,20,100,1.1458376773410746,1.2463207372818708,0.0032517181240261,-0.3923092196185448,0.45704205159056305,0.4511606732746161,0.536947976228336,0.48522729918058227,1.0249499651741658,-0.04895823455377117
all_site_folds_to_100,ahn4_height_sd_m,2,target_only_ridge,20,100,1.8076486405739698,11.539519300290474,-1.2259818436250272,-11576.407763520163,0.0278586789554531,0.02965072623867348,0.013335061792412,0.04151101627035629,1.5004291017927147,-0.4308997232738291
