target_site,forest_group,fold,target,reference_pool_rows,eligible_200,budget,replicate,method,reference_rows,reference_blocks,rmse,mae,r2,bias,unit_spearman,block_spearman,centred_rmse,test_rows,test_blocks
veluwe,conifer,4,ahn4_height_cv,2731,True,0,0,source_ridge,0,0,0.0883281474288685,0.0696621576544322,0.214374465949486,0.0221729211470726,0.5996132876132876,0.5759227189149508,0.0854998432514448,1000,514
veluwe,conifer,4,ahn4_entropy,2731,True,0,0,source_ridge,0,0,0.2052359277998337,0.1584685411196099,0.6936654150201897,0.0278799902878888,0.8585346991103033,0.8751037491983393,0.2033334507684502,1000,514
veluwe,conifer,4,ahn4_pulse_penetration,2731,True,0,0,source_ridge,0,0,0.0433178906305673,0.0337823805884202,0.654988777603393,-0.0115662216562164,0.7854913854913855,0.7984147277137222,0.0417452052969088,1000,514
veluwe,conifer,4,ahn4_sigma_z,2731,True,0,0,source_ridge,0,0,1.0437885921241778,0.8397326598453829,0.3287093274844735,0.4246128756755681,0.7132737772737774,0.7492636430333891,0.9535190249067388,1000,514
sallandse_heuvelrug,conifer,0,ahn4_p95_height_m,391,True,0,0,source_ridge,0,0,2.486369639987651,2.02094546969357,0.5110795074591512,1.3170506704438874,0.7314658068927087,0.8857142857142857,2.1088886926852326,234,14
sallandse_heuvelrug,conifer,0,ahn4_height_sd_m,391,True,0,0,source_ridge,0,0,0.9696476581860392,0.6796937627854686,0.5863234707782492,0.2271833604421638,0.7881799812217127,0.8989010989010989,0.9426581043856122,234,14
sallandse_heuvelrug,conifer,0,ahn4_height_cv,391,True,0,0,source_ridge,0,0,0.1010889490121526,0.0791729188416501,0.3669143279794608,-0.0225758064632549,0.6759401436234603,0.6879120879120879,0.0985358238150738,234,14
sallandse_heuvelrug,conifer,0,ahn4_entropy,391,True,0,0,source_ridge,0,0,0.2260320874639432,0.1654841839157649,0.6734904862894004,0.0804470509616311,0.8868722912554529,0.912087912087912,0.211231570923677,234,14
sallandse_heuvelrug,conifer,0,ahn4_pulse_penetration,391,True,0,0,source_ridge,0,0,0.0423044380564301,0.0320395020585336,0.661741898623859,0.0116027239607938,0.8460049310565247,0.6967032967032967,0.0406822108047234,234,14
sallandse_heuvelrug,conifer,0,ahn4_sigma_z,391,True,0,0,source_ridge,0,0,0.7519716931383135,0.6101840860590768,0.5889954986050656,0.1516372349017774,0.7525714780759983,0.9648351648351648,0.7365239821435857,234,14
sallandse_heuvelrug,conifer,1,ahn4_p95_height_m,315,True,0,0,source_ridge,0,0,2.271964107880325,1.8363081075643284,0.5626471045460475,0.9424486109825836,0.4908689184625251,0.7197802197802198,2.067271516553508,233,13
sallandse_heuvelrug,conifer,1,ahn4_height_sd_m,315,True,0,0,source_ridge,0,0,1.1026089704039024,0.8705581634194723,0.4795086920235623,0.3253894380021562,0.73293507587573,0.7417582417582418,1.0535028501393788,233,13
sallandse_heuvelrug,conifer,1,ahn4_height_cv,315,True,0,0,source_ridge,0,0,0.0858146517905783,0.066852371098558,0.3008191451745872,0.0133723394105117,0.695704928981531,0.4945054945054945,0.0847663553577024,233,13
sallandse_heuvelrug,conifer,1,ahn4_entropy,315,True,0,0,source_ridge,0,0,0.2355558256346844,0.1956038498155759,0.5603099186630356,0.1221371539225662,0.8467600550995549,0.8296703296703297,0.2014176323516221,233,13
sallandse_heuvelrug,conifer,1,ahn4_pulse_penetration,315,True,0,0,source_ridge,0,0,0.0422230282180437,0.0329790744323404,0.6237376133364687,-0.0114973780343698,0.8175225691875092,0.6923076923076923,0.0406275080485686,233,13
sallandse_heuvelrug,conifer,1,ahn4_sigma_z,315,True,0,0,source_ridge,0,0,0.8731034319077275,0.7284178194623798,0.1810722838391585,0.4341102231870781,0.6064755258554282,0.6813186813186813,0.7575341028188217,233,13
sallandse_heuvelrug,conifer,2,ahn4_p95_height_m,307,True,0,0,source_ridge,0,0,2.6047400214744862,2.0783590719341967,0.3415953426267694,1.196078635904933,0.6398559139050481,0.7186813186813187,2.313885579755987,233,14
sallandse_heuvelrug,conifer,2,ahn4_height_sd_m,307,True,0,0,source_ridge,0,0,1.1184664853014434,0.9128528085730732,0.296766318514375,0.4100225753012809,0.6404763531076983,0.6571428571428571,1.0406001953131996,233,14
sallandse_heuvelrug,conifer,2,ahn4_height_cv,307,True,0,0,source_ridge,0,0,0.0811960135004106,0.0641343849702352,0.2834824498979967,0.0071321855787603,0.507464244107725,0.6571428571428571,0.0808821645186934,233,14
sallandse_heuvelrug,conifer,2,ahn4_entropy,307,True,0,0,source_ridge,0,0,0.2103977050091799,0.158319628919916,0.6370346560511716,0.0762956914581297,0.8127800988907988,0.7978021978021977,0.1960769281125542,233,14
sallandse_heuvelrug,conifer,2,ahn4_pulse_penetration,307,True,0,0,source_ridge,0,0,0.0514612293404813,0.0436443251803836,0.6105239825742506,0.0010990761159317,0.8123664727556987,0.6571428571428571,0.051449491318428,233,14
sallandse_heuvelrug,conifer,2,ahn4_sigma_z,307,True,0,0,source_ridge,0,0,1.0059112006503557,0.7812102234901945,-0.1701214568031128,0.4888164614937489,0.5283068271080702,0.4725274725274725,0.8791563061063546,233,14
sallandse_heuvelrug,conifer,3,ahn4_p95_height_m,288,True,0,0,source_ridge,0,0,2.0391880242385616,1.5457880108002973,0.6779190305884417,0.4074569645990667,0.6495890893748284,0.8417582417582418,1.9980657196893403,233,14
sallandse_heuvelrug,conifer,3,ahn4_height_sd_m,288,True,0,0,source_ridge,0,0,0.9660595396651042,0.6710216941691237,0.624714966719017,0.0676094907889816,0.7240335758169115,0.8285714285714285,0.9636908170846122,233,14
sallandse_heuvelrug,conifer,3,ahn4_height_cv,288,True,0,0,source_ridge,0,0,0.07980355985389,0.0602306700156027,0.4250355409732586,-0.0067857820381772,0.6627950880947773,0.8197802197802198,0.079514535322064,233,14
sallandse_heuvelrug,conifer,3,ahn4_entropy,288,True,0,0,source_ridge,0,0,0.2018469590262779,0.1591530666527666,0.6738081996835913,0.0595886652475904,0.82384175195334,0.7626373626373627,0.1928506827630291,233,14
sallandse_heuvelrug,conifer,3,ahn4_pulse_penetration,288,True,0,0,source_ridge,0,0,0.0500022197653417,0.0390222405518432,0.5417059631238567,-0.0153146316630266,0.8585180420684343,0.5648351648351648,0.0475992020782633,233,14
sallandse_heuvelrug,conifer,3,ahn4_sigma_z,288,True,0,0,source_ridge,0,0,0.716390790654795,0.5385903673651176,0.5936010917402559,0.0972206712685599,0.7281527608595835,0.8857142857142857,0.7097632746297126,233,14
sallandse_heuvelrug,conifer,4,ahn4_p95_height_m,387,True,0,0,source_ridge,0,0,1.92343567143454,1.5378245535327992,0.2116779910328384,0.9328679627611158,0.5676724612272933,0.7010989010989012,1.6820707910788908,233,14
sallandse_heuvelrug,conifer,4,ahn4_height_sd_m,387,True,0,0,source_ridge,0,0,0.8374685470951259,0.689022647719058,0.0379315990890242,0.3738716680529754,0.5933855868368226,0.7186813186813187,0.7493821076065982,233,14
sallandse_heuvelrug,conifer,4,ahn4_height_cv,387,True,0,0,source_ridge,0,0,0.0794401939161582,0.0644945489352363,0.1153892059620274,0.0145597328092111,0.5210522421192837,0.2527472527472528,0.078094549041282,233,14
sallandse_heuvelrug,conifer,4,ahn4_entropy,387,True,0,0,source_ridge,0,0,0.1849121650322286,0.1440372287945433,0.6312717614363211,0.0406788342962717,0.7642596661391986,0.8153846153846154,0.1803822087047462,233,14
sallandse_heuvelrug,conifer,4,ahn4_pulse_penetration,387,True,0,0,source_ridge,0,0,0.0444419796875905,0.0363391600026461,0.5715631649108732,0.0061334868159897,0.7625055498002072,0.832967032967033,0.0440167002174208,233,14
sallandse_heuvelrug,conifer,4,ahn4_sigma_z,387,True,0,0,source_ridge,0,0,0.7245070508218685,0.5904811003021745,0.138381297265564,0.2965068193591406,0.5152206828246491,0.767032967032967,0.661055347731283,233,14
schoorlse_duinen,conifer,0,ahn4_p95_height_m,276,True,0,0,source_ridge,0,0,1.8183716273839523,1.5206671229448354,-0.1588039162916155,-0.1992164549507586,0.1813097072419106,0.6363636363636362,1.8074258433893813,176,10
schoorlse_duinen,conifer,0,ahn4_height_sd_m,276,True,0,0,source_ridge,0,0,0.756651619841039,0.6388941331076334,0.3187109900457499,-0.0325882145956816,0.5078186220559102,0.6,0.7559495234984503,176,10
schoorlse_duinen,conifer,0,ahn4_height_cv,276,True,0,0,source_ridge,0,0,0.0773982474176956,0.0614638538552222,0.1095328319962261,0.0322772973561694,0.5552762491745543,0.3212121212121211,0.0703467467528687,176,10
schoorlse_duinen,conifer,0,ahn4_entropy,276,True,0,0,source_ridge,0,0,0.3145402906117828,0.2540916653035618,-0.2243972613841016,0.2212646891335303,0.6420206911732337,0.9030303030303028,0.2235565515944163,176,10
schoorlse_duinen,conifer,0,ahn4_pulse_penetration,276,True,0,0,source_ridge,0,0,0.0602143795728188,0.0522294846378266,-1.540814463333139,-0.0486062782119099,0.5130464450803434,0.5272727272727272,0.0355415422530581,176,10
schoorlse_duinen,conifer,0,ahn4_sigma_z,276,True,0,0,source_ridge,0,0,0.7627303382718087,0.6131306112776047,0.114820905673602,-0.2724428019370674,0.4628923618754127,0.5757575757575757,0.7124131445958221,176,10
schoorlse_duinen,conifer,1,ahn4_p95_height_m,316,True,0,0,source_ridge,0,0,2.144636092256353,1.5847668469853369,-0.0384396208605883,0.0081301759797609,0.2852564384767774,0.4545454545454545,2.1446206817167317,176,10
schoorlse_duinen,conifer,1,ahn4_height_sd_m,316,True,0,0,source_ridge,0,0,0.8034594404928415,0.6021233506978437,0.3707750435227136,-0.0550929136726454,0.5946665199207573,0.7575757575757575,0.8015683647575722,176,10
schoorlse_duinen,conifer,1,ahn4_height_cv,316,True,0,0,source_ridge,0,0,0.0538289877869511,0.0445617148460955,0.4850689236325287,0.0126855748890974,0.6854677525863967,0.8181818181818182,0.0523128675939374,176,10
schoorlse_duinen,conifer,1,ahn4_entropy,316,True,0,0,source_ridge,0,0,0.2761182765982637,0.2236829605810198,0.2780677745329646,0.113596575673079,0.621915034118424,0.709090909090909,0.2516686723987428,176,10
schoorlse_duinen,conifer,1,ahn4_pulse_penetration,316,True,0,0,source_ridge,0,0,0.0539018947447108,0.0458597439295528,-0.4899515713941131,-0.0372098836719135,0.6604820603125688,0.7818181818181817,0.0389979334605379,176,10
schoorlse_duinen,conifer,1,ahn4_sigma_z,316,True,0,0,source_ridge,0,0,0.7665297424099259,0.5839457447079343,0.3013166794961176,-0.2618356156964431,0.5745740699977988,0.6363636363636362,0.7204234562754686,176,10
schoorlse_duinen,conifer,2,ahn4_p95_height_m,277,True,0,0,source_ridge,0,0,2.144499563568393,1.7116304839380554,-0.31344374517176,0.3908202972302897,0.4785311240483654,0.5030303030303029,2.1085867004744805,175,10
schoorlse_duinen,conifer,2,ahn4_height_sd_m,277,True,0,0,source_ridge,0,0,0.7767667847234708,0.6327473427604134,0.1764886860327634,0.2210949875202294,0.6477205553067623,0.6969696969696969,0.7446365854180604,175,10
schoorlse_duinen,conifer,2,ahn4_height_cv,277,True,0,0,source_ridge,0,0,0.076030480090776,0.0651133066304964,-0.3844573099919623,0.044965510309526,0.4862516793551276,0.4303030303030302,0.0613085376227308,175,10
schoorlse_duinen,conifer,2,ahn4_entropy,277,True,0,0,source_ridge,0,0,0.3394089899192151,0.2974457884194711,-0.7381681993318883,0.2707896819006732,0.6622100313479624,0.6606060606060605,0.2046250488432782,175,10
schoorlse_duinen,conifer,2,ahn4_pulse_penetration,277,True,0,0,source_ridge,0,0,0.0543000938370194,0.0455253185700806,-0.7606406024390562,-0.0429090919587864,0.5713949843260189,0.8303030303030302,0.0332762680897591,175,10
schoorlse_duinen,conifer,2,ahn4_sigma_z,277,True,0,0,source_ridge,0,0,0.7150111593435539,0.5593777611859841,0.2673904947326748,-0.030927394201436,0.6385938199731305,0.7212121212121211,0.7143419729189389,175,10
schoorlse_duinen,conifer,3,ahn4_p95_height_m,209,True,0,0,source_ridge,0,0,2.7887110833686126,2.1620917469778704,-0.5842306551463343,0.0403465175028689,0.1435736677115987,0.5878787878787878,2.7884192053972683,175,10
schoorlse_duinen,conifer,3,ahn4_height_sd_m,209,True,0,0,source_ridge,0,0,0.8967356096985161,0.7751988919969477,0.3114085967018312,-0.0719658429505363,0.4768226600985222,0.7333333333333332,0.8938432027765205,175,10
schoorlse_duinen,conifer,3,ahn4_height_cv,209,True,0,0,source_ridge,0,0,0.0649555155331224,0.0487499258261955,0.4596859553364042,0.0114174971037273,0.7041424093148232,0.5393939393939393,0.0639441925280168,175,10
schoorlse_duinen,conifer,3,ahn4_entropy,209,True,0,0,source_ridge,0,0,0.2935635795381083,0.2484372082751983,0.2693126842152396,0.1059453566634422,0.561755485893417,0.8181818181818182,0.2737793940980279,175,10
schoorlse_duinen,conifer,3,ahn4_pulse_penetration,209,True,0,0,source_ridge,0,0,0.0523886157332888,0.0445391952780507,0.0242121361285034,-0.0352818593604919,0.5550604567845947,0.6727272727272726,0.0387267021384039,175,10
schoorlse_duinen,conifer,3,ahn4_sigma_z,209,True,0,0,source_ridge,0,0,0.8747133947081687,0.6968845227107672,0.3384653378248329,-0.3160050074185433,0.5201141961486789,0.8666666666666665,0.8156373938021081,175,10
schoorlse_duinen,conifer,4,ahn4_p95_height_m,196,False,0,0,source_ridge,0,0,2.1378797803549503,1.6765838664241275,-0.2836381701666051,0.0461045491670454,0.2104567845947156,0.3575757575757575,2.137382587604904,175,10
schoorlse_duinen,conifer,4,ahn4_height_sd_m,196,False,0,0,source_ridge,0,0,0.8862431975271459,0.7179568173650055,0.2111215547546359,-0.022467684001202,0.4789476041200179,0.6727272727272726,0.88595835587163,175,10
schoorlse_duinen,conifer,4,ahn4_height_cv,196,False,0,0,source_ridge,0,0,0.0812164768333781,0.0687618430682751,0.2775587441076724,0.0203763658613007,0.4945969547693686,0.4909090909090908,0.0786188261392465,175,10
schoorlse_duinen,conifer,4,ahn4_entropy,196,False,0,0,source_ridge,0,0,0.356698374213913,0.2882528165081815,-0.3857022048982967,0.2258222222531049,0.5414173757277206,0.3212121212121211,0.2761123939694087,175,10
schoorlse_duinen,conifer,4,ahn4_pulse_penetration,196,False,0,0,source_ridge,0,0,0.064617159405572,0.0565541186205731,-1.5728082618381931,-0.0523873342751259,0.4190013434841021,0.7939393939393938,0.0378278270218012,175,10
schoorlse_duinen,conifer,4,ahn4_sigma_z,196,False,0,0,source_ridge,0,0,0.8170423032366033,0.6655496422590669,0.1576483249974956,-0.2823668196112691,0.5256090461262876,0.6727272727272726,0.7666988355676502,175,10
drents_friese_wold_and_leggelderveld,conifer,0,ahn4_p95_height_m,1397,True,0,0,source_ridge,0,0,3.4209229202579245,2.65541522928432,0.0508515550687136,-0.5376988565500305,0.5724320364320364,0.5962481962481964,3.378401036882803,1000,55
